pair,beta_is,corr_is,idio_is,rbstd_is,spread_vol_is,n_is,beta_oos,corr_oos,idio_oos,rbstd_oos,spread_vol_oos,n_oos,liq
1000RATSUSDT,0.9073845835033796,0.36884589846066107,0.8639527031887407,0.2850238815725174,0.01783712763834563,7295,0.3879986527042832,0.1442107920311633,0.9792032474617465,0.7792681183987863,0.017250756228223474,6936,5371654.10243
1000SATSUSDT,0.8687108493630871,0.43548506177927226,0.8103527609671105,0.29526956674114996,0.014007884095520512,7295,0.9865305228628294,0.5046976338791122,0.7452802983568269,0.22710676304322422,0.010933872467247264,6936,13762865.4277656
1000SHIBUSDC,0.8933564510882105,0.7993510832628177,0.3610378456865582,0.10192603811179045,0.005238380883818265,7295,0.8116437371822088,0.7282446171928108,0.46965977752969384,0.10404515882305594,0.004948978991604484,6936,4821459.559178
1000SHIBUSDT,0.8916069016361919,0.7970309048768608,0.3647417366711727,0.10146944065766383,0.005270168358022367,7295,0.8108706133591695,0.7280255034239539,0.4699788663642941,0.1028905054311647,0.004947420615010321,6936,80910189.947465
1000WHYUSDT,0.8246809792933136,0.3930402233129662,0.8455193828581076,0.25656158341688606,0.015050269000790043,7295,0.41420674993969875,0.2507584765806474,0.937120186422983,1.0542022941647333,0.010360959475974691,6936,1153021.2718312
1000XECUSDT,0.8050545403310904,0.7495797266619921,0.43813023337733636,0.10196427911123214,0.005545523901274386,7295,0.7378353679987548,0.5237817770362784,0.7256526500447241,0.23088970302296846,0.007775192465654496,6936,2010858.08788
1000XUSDT,0.9916001866000833,0.5190544556112002,0.7305824721101637,0.244887623386515,0.012737722961708707,7295,0.06371569025272328,0.1598165489293021,0.974458670688081,5.054884315258839,0.0025433188310965507,6936,933480.28221
1INCHUSDT,0.9160461080545351,0.7543689954594812,0.4309274186894535,0.08042338101598089,0.006218262700295099,7295,0.8482605672867086,0.6550200959673491,0.5709486738789221,0.11817155466273369,0.0063403378188584755,6936,6041210.5179
1MBABYDOGEUSDT,1.1060470480466917,0.7173937851543911,0.4853461570218569,0.13113162882233872,0.008378673880509325,7295,0.9718018142166183,0.7710213885019779,0.4055260184724793,0.1509550715931383,0.00520055651279749,6936,6452974.3743439
A2ZUSDT,0.7023134886272473,0.27412426691497754,0.9248558862883277,0.16708535304912,0.016704317799842876,2247,0.44262956931306996,0.20757578256877462,0.9569122944909206,1.0878810934320235,0.013511367771667062,6936,1159599.442251
AAVEUSDC,1.0375776754794857,0.7914531170364741,0.37360196353325037,0.09950549569427355,0.005427973484414106,3303,1.0133661447345053,0.7516317856949641,0.4350496587329979,0.08900641831402903,0.005761734740291633,6936,5996754.195
AAVEUSDT,1.1374686486865706,0.8209700316985419,0.3260082070528939,0.10566282445274149,0.0061710618067828535,7295,1.0160108233225613,0.7509529493630159,0.436069667842989,0.08781085642216405,0.00578873559651901,6936,147478241.593
ACEUSDT,1.0696302656295176,0.6296209820711259,0.6035774189357911,0.1239990826745403,0.010295666839018768,7295,0.8069495699227162,0.29261745515504883,0.9143750249385773,0.29864058185961695,0.01708625617637121,6936,3453282.753461
ACHUSDT,0.9216550712239178,0.561354789924022,0.684880799829353,0.10872191790641621,0.010599172937870818,7295,0.7865262897733459,0.549086676286879,0.6985038219242278,0.18835097219256133,0.007756925713436132,6936,7987487.647546
ACTUSDT,0.8847598394331966,0.3924541467147191,0.845979742726419,0.30435371737810457,0.016175211168273872,7295,0.8969474246493483,0.39012660709863317,0.8478012304337142,0.2686243141876417,0.013716662418390395,6936,8950319.45537
ACXUSDT,1.0258135497636387,0.6718729026785155,0.5485868026463475,0.08767050864245295,0.008821399313006954,7295,0.6622383816706868,0.4092247403119958,0.83253511191656,0.3991160045291045,0.009567412105543039,6936,1844359.774833
ADAUSDC,0.968295619231214,0.7757872676006953,0.39815411542864626,0.06444153673488422,0.0057816129966238375,5749,0.9644262736776622,0.79439064758967,0.36894349902205964,0.10737803379223809,0.004778100380482669,6936,15995040.91026
ADAUSDT,1.082376529974555,0.7563645700215464,0.4279126372161218,0.15301445497397284,0.00730227600167613,7295,0.9642293542160774,0.7931280623844899,0.3709478766582266,0.10704903005277458,0.004797706038455722,6936,319267431.8992
AERGOUSDT,0.6391383218630406,0.3684283117958511,0.8642605790672693,0.4168790021739107,0.012583581137910223,7283,0.5602501247604744,0.3745766546192619,0.8596923298142467,0.2740197055589161,0.009466250951119446,5808,2695841.2314400002
AEROUSDT,1.2372566929291122,0.7168616093791237,0.4861094329983732,0.08774466053077327,0.009386960957490684,7295,1.1640067958234561,0.6679080777304233,0.5538987997024482,0.14474344220231347,0.008404049702688064,6936,10933924.05096
AEVOUSDT,1.1876548484224725,0.679628196201504,0.5381055149278877,0.10609679975028675,0.009999679426045679,7295,0.9371903011093926,0.5871321504589653,0.655275837897434,0.27173564508588693,0.008372245114892637,6936,5110042.43663
AGLDUSDT,0.9162689703659079,0.6376215627725481,0.5934387426874975,0.0906392759973632,0.008635379537298886,7295,0.9102253961746706,0.4627292692844421,0.7858816233474837,0.29623166397763956,0.01129844741915051,6936,4113869.8712999998
AGTUSDT,0.8711893040832173,0.2712133950862798,0.9264432943257739,0.36316283581768594,0.02105134969641846,3949,0.4221163353592874,0.1168861609020274,0.9863376253895849,0.8262976142251507,0.023237476895355026,6936,4140384.4976864997
AI16ZUSDT,1.5527490819723124,0.5669239658870276,0.6785972169029203,0.13718890823810767,0.017635398002332808,7258,0.03863895009566695,0.06147670781772763,0.996220614395825,8.08879074351825,0.004064743246607165,6936,17248675.05822
AINUSDT,0.611830088937395,0.21711890788189103,0.9528593798401728,0.23278388266719893,0.01878051930628865,2725,0.46376519112691256,0.15745211535341866,0.9752088313707334,0.2988393552062748,0.0188468701514293,6936,2108241.27366
AIOTUSDT,0.6957278868573881,0.24419490550345996,0.9403688481261565,0.1679997311318293,0.019291224433911635,4427,0.6113857707607493,0.14269622694886067,0.9796377868145651,0.710591365669821,0.027476445863793535,6936,4929759.699825
AIUSDT,1.1788500277757175,0.649604268992935,0.5780142937061524,0.11327963836501515,0.01076248291886658,7295,0.6856971972371035,0.5215948770723574,0.7279387842116916,0.8073442265676672,0.0072671048383419895,6936,3890998.99017
AIXBTUSDT,1.4002088544555367,0.5681578207870198,0.6771966906785459,0.1305076983701419,0.01582030100506429,7295,1.1062697640347547,0.5981417566255516,0.6422264389808996,0.2259577379661701,0.009597413276153844,6936,19843475.10271
AKTUSDT,0.8943754472949409,0.5787020306601584,0.665103959709807,0.16170875571304674,0.009832028460614541,7295,0.9378234147501316,0.5120827360355035,0.737771271454391,0.2374256030753597,0.010192200202952825,6936,2856238.58437
ALCHUSDT,0.6951708793388552,0.24385449029140213,0.9405349875647174,0.8761564324203531,0.02174255790611809,7140,0.38251277337522144,0.12884596594677505,0.9833987170592414,0.613364680351264,0.01907564915543996,6936,7205303.34455
ALGOUSDT,1.0790838099379407,0.754743899016361,0.43036164689758294,0.10321884077700415,0.0073165415669072505,7295,0.834765897159601,0.6559953409291943,0.5696701126791932,0.20268639707775124,0.006223076580515017,6936,28200479.5118
ALICEUSDT,1.0102730952238126,0.5805982719994427,0.6629056465512668,0.14376727169744188,0.01105152997338736,7295,0.8274089775192098,0.36352884216876113,0.8678467809114383,0.19292642329653725,0.013738638256800079,6936,6713219.6726
ALLUSDT,0.8829966901332997,0.6502287405543296,0.5772025849571305,0.07626224838438811,0.007034251779881165,2078,0.7799359454009515,0.8232561802164771,0.322249261735376,0.1773992725452715,0.003484387849083101,6936,1189417.9688
ALPINEUSDT,0.5153370239967585,0.13049654958256415,0.9829706505470468,0.418988319671905,0.02759707965418018,4286,0.6323639344187137,0.48576068394371813,0.7640365579345297,0.23516870151571123,0.007372771061092015,6936,1804644.07339
ALTUSDT,1.139447274089328,0.5993121517320463,0.640824944786301,0.13121061204052764,0.011872559448680113,7295,0.915987232319805,0.5523085271697549,0.6949552908155734,0.2024137608296508,0.008958288192823533,6936,6652279.897001
ANIMEUSDT,0.9121075796633832,0.5244369257820614,0.7249659108762633,0.14601206138305875,0.011585679082786389,6750,0.8527239163385395,0.5288599045817127,0.7203072013258243,0.227937837372061,0.008866502487168422,6936,7424056.39243
ANKRUSDT,0.8883421096447065,0.7178298427904014,0.4847203167995084,0.11911789582275513,0.006721061195005865,7295,0.7907914483397064,0.578463029687683,0.6653805232845488,0.20405549508077536,0.007225292819085399,6936,3153787.60318
APEUSDT,0.9933432009797329,0.6662055533625845,0.5561701606688538,0.19233803083936882,0.008674179711698097,7295,0.9958034322090719,0.539574133142327,0.7088597548437087,0.2527832723915658,0.010067998314747752,6936,16535455.485100001
API3USDT,0.9621705381563063,0.5028824492459936,0.747109242240345,0.1937124396830597,0.012900636208197992,7295,0.8448340304832955,0.5164102361635106,0.7333204679855445,0.20811680410613814,0.009073884970774519,6936,6606923.67745
APTUSDT,0.927201398662074,0.7198933812420678,0.4817535196438663,0.10861101689029076,0.006973516677464239,7295,1.0186980093053186,0.7186287174735675,0.48357276642229574,0.20100165239043924,0.006387058320130988,6936,66521717.92148
ARBUSDC,1.1696207436489583,0.806028651322779,0.350317813246781,0.10274653912966344,0.006699759163037677,7295,1.071398674688557,0.7683815157696188,0.40958984622357925,0.16041659815132622,0.005782038394199224,6936,7929703.51035
ARBUSDT,1.1674888214696895,0.8050792774219911,0.35184735706568676,0.10291170705131397,0.006710034107175437,7295,1.0675083076903795,0.766360105802644,0.4126921882341586,0.16169366133618443,0.0057980979422991175,6936,70367741.16529
ARCUSDT,1.4987355331335697,0.4570270065971373,0.7911263152408666,0.21011545744268692,0.022973409208523705,6898,0.336895731314918,0.10338266625862418,0.9893120243172556,0.4439626972476212,0.02100081473216957,6936,14503410.19304
ARKMUSDT,1.203812202455849,0.6896954966120129,0.5243201219531076,0.10923244835429603,0.009859005566502292,7295,1.097753632531777,0.6666469518735935,0.5555818415576482,0.21745121839920842,0.007952837835273114,6936,14886769.2089
ARKUSDT,0.8054507129474632,0.5244034085705495,0.7250010650795865,0.16681394172386682,0.010201787779520768,7295,0.7536665981111699,0.6095529397818142,0.6284452136033445,0.19036333917225215,0.006350999637515367,6936,2156796.459
ARPAUSDT,0.8655050485250275,0.56062209276716,0.6857028691013718,0.12393192151450673,0.009972427297713497,7295,0.6673325332237607,0.38832782356549383,0.849201501444883,0.275807070869971,0.01026099456854255,6936,2664953.3648
ARUSDT,1.150734612583238,0.7379194329027357,0.45547491054450334,0.11318411486937907,0.008209788267477022,7295,1.0061791771041184,0.5731673965406564,0.671479135542806,0.20575736193999153,0.009320704060184403,6936,14433671.9394
ASRUSDT,0.4127908486091636,0.19653124013614306,0.9613754716505464,0.2662596239606924,0.014515951884916925,4286,0.43772119574339546,0.31460959428393354,0.9010208031845091,0.3169595469672235,0.008543022215927776,6936,1942608.1653
ASTRUSDT,0.8476187593042191,0.6633989708014769,0.5599018055395386,0.1164665817091353,0.007457876696240113,7295,0.8417202650808595,0.6499544541267982,0.577559207560733,0.18326647917686673,0.006377098530402181,6936,2382393.74496
ATAUSDT,1.0044154687008087,0.6971658561711278,0.5139597689891612,0.11490204294034441,0.008057036742457948,7295,0.6348348217228589,0.393627890791487,0.8450570835911292,0.6786950237983624,0.009605873101642912,6936,2059678.2632
ATHUSDT,0.8512443513109489,0.4619471881066459,0.7866047954003625,0.11139451877525336,0.011973476291252545,5096,1.0263371355445712,0.6041523781592696,0.634999903964496,0.17740074692721675,0.00876935007305357,6936,5181331.52294
ATOMUSDT,0.8566229985362449,0.7448756405561391,0.44516028010608566,0.13209217478156812,0.005985461753211353,7295,0.7224553979345593,0.6339029280532229,0.5981670778055529,0.21219548530879526,0.00571137022702449,6936,35167661.77586
AUCTIONUSDT,0.7578308319947803,0.4193318473858156,0.8241608017680003,0.25009169049223656,0.012798347524760128,7295,0.6529814972892666,0.5060767785888999,0.7438862941730778,0.24569030600328415,0.007205275902505211,6936,6067930.1800999995
AUSDT,0.819482558298152,0.570941025287312,0.6740263456438714,0.08299377122984491,0.007984621573089962,3759,0.888625951591388,0.6674615916476248,0.5544950236752193,0.24390689357122816,0.006423620058008809,6936,4033539.70171
AVAAIUSDT,1.35727708600365,0.44303192553067233,0.8037227129605801,0.187046192744873,0.021632464911771492,6898,0.8558693031182822,0.3167470636295983,0.8996712976820248,0.30800613158864854,0.016606357936874098,6936,6075298.47723
AVAUSDT,1.0025939509124913,0.6410181127123615,0.5890957791746859,0.13970208184704733,0.009364427521290885,7295,0.8052884481438594,0.6081191314080173,0.6301911220155566,0.11963291777918812,0.006811417972911374,6936,1565881.36925
AVAXUSDC,1.0282144004697564,0.7930927336962328,0.3710039157582356,0.0733951023516824,0.0061600247361942,7295,0.926018850649562,0.806884868980265,0.3489368082106979,0.08926199704701884,0.004392603854122433,6936,14259064.78606
AVAXUSDT,1.0280072592046414,0.7939069206967396,0.36971180126982006,0.07363603973687909,0.006141744543712606,7295,0.9260968549745295,0.806782141428049,0.3491025762727728,0.08909968144943264,0.004394574680115643,6936,217138259.115
AWEUSDT,0.5830429333510073,0.31535321747107314,0.9005523482306372,0.16441145739302498,0.01192443242130788,3927,0.5199936483969277,0.33423065755041026,0.888289867553418,0.29747905048034606,0.00950090693402932,6936,2512885.857315
AXLUSDT,1.01490887943745,0.6138545173281872,0.6231826315557775,0.1561031226383577,0.010181288988102138,7295,0.9303302092037145,0.5109450825797405,0.7389351225875856,0.18654592965442626,0.01014141931586841,6936,5364260.07893
AXSUSDT,0.9754922048151634,0.7558405107789665,0.42870512226538937,0.08944052042164383,0.006591837197735035,7295,0.8914022317520157,0.48996067898479767,0.7599385330487656,0.19946005105952438,0.010276340045134167,6936,15114963.952
B2USDT,0.5092340560137236,0.20445535999612116,0.9581980057688569,0.31924169271272124,0.017183823918240384,4282,0.3225501364932815,0.13712595710188963,0.9811964718888896,0.5810309673192385,0.01509674490694502,6936,2380856.709
B3USDT,0.9192445088233018,0.46555286874795476,0.783260526400551,0.13117012471602932,0.013230225964075113,6252,0.6760245599450665,0.41732222383949535,0.8258421614896729,0.7907788136764984,0.009538407998636301,6936,1506348.6160155
BABYUSDT,0.9030257745111537,0.44514471075774104,0.8018461864844048,0.18142847888967142,0.013272320708694755,5026,0.7271043100750196,0.37263703947670634,0.8611416368100271,0.2645780006780839,0.011731419832278885,6936,6216545.36982
BANANAS31USDT,0.6341209366091091,0.2384486880918185,0.9431422231472899,0.28956790487861,0.01871715048239554,5366,0.5619048933733698,0.20717733151894363,0.9570775533046866,0.281183667490866,0.017192291084094594,6936,8896672.809074
BANANAUSDT,1.108882663248962,0.6064893952445675,0.6321706134558779,0.07358670089496754,0.011339999419720703,7295,0.949962413323043,0.569000811324707,0.6762380767118226,0.19206954240942367,0.00889558338094383,6936,5087984.8629
BANDUSDT,1.0477014439426637,0.7281679361105206,0.4697714568205456,0.1059653516444912,0.0076927709588077405,7295,0.8607873900176868,0.5780540511364042,0.6658535139647962,0.2007327551768441,0.007873314563686585,6936,2623014.42648
BANKUSDT,0.6267356199308056,0.21296535906155906,0.9546457558397784,0.1720759723063702,0.019958281854777455,4709,0.4322748402334258,0.11217038327241419,0.987417805116517,0.5171526389989751,0.02481264362773205,6936,4929052.852465
BANUSDT,0.6559631674658521,0.2573826003145,0.9337541970553483,0.2673154773672671,0.019211003532054845,7295,0.2771071481199232,0.11486414622040325,0.9868062279130586,0.6264017985461585,0.015528143632885722,6936,3744930.67267
BATUSDT,0.8819816929585093,0.7083580361154582,0.49822889267065273,0.13456095465005208,0.006855745674074657,7295,0.83014883976396,0.5520931696420313,0.6951931320346153,0.1500211569752489,0.008121858138076381,6936,5086901.5714
BBUSDT,1.1629847284356376,0.6204922865017557,0.6149893223918216,0.1206592436671101,0.011465814491111469,7295,1.0309508815340036,0.5863476141699497,0.6561964753572075,0.21317642148222102,0.009228567731103417,6936,7377447.85767
BCHUSDC,0.7265477916848655,0.6907876057719502,0.5228124837118556,0.18533641001696596,0.005932341221213454,7295,0.6625643586002424,0.5965482736752804,0.644130157175044,0.28854165658666947,0.005774972389207415,6936,10727609.35255
BCHUSDT,0.7268996607197878,0.6899251389377824,0.5240033026616812,0.18461140809838728,0.005949397777430521,7295,0.6629572280215708,0.5956377663382103,0.6452156513116254,0.2879440740883625,0.00579208635724414,6936,131564808.88087
BDXNUSDT,0.7954410431370912,0.2526706530771353,0.9361575410735739,0.18067437941993986,0.020687594088110727,3613,0.5944944085667009,0.12965084290819134,0.9831906589331695,0.23051110489402898,0.03343140886851861,3624,3654161.2371199997
BEAMXUSDT,1.1856929647244443,0.7117631482364815,0.4933932208124924,0.08815300374205186,0.009127815051858282,7295,0.9954197956959019,0.7010788790819822,0.508488405305153,0.1744228675992044,0.006560249746313515,6936,4607830.741502
BELUSDT,0.7765806909885401,0.3693228320634569,0.8636006457166272,0.24728570235833885,0.01524299854960443,7295,0.8165818659570723,0.41739352109380756,0.8257826485489165,0.237150922583468,0.011519340409285712,6936,3491848.6226
BERAUSDT,1.0290558671844843,0.5345781514260116,0.7142262000179496,0.16310985165596664,0.012327740806770333,6416,0.8549132433172814,0.42471554837998465,0.8196167029642937,0.27812310655369127,0.011807821339600977,6936,23443911.0634
BICOUSDT,1.0721561474388424,0.7400933456123837,0.452261839780267,0.08732480655594173,0.007599762345676524,7295,0.8729730493792585,0.3458776725670175,0.8803686356196239,0.25661432003498513,0.015344364333667091,6936,2494113.2893
BIDUSDT,0.9100119990235185,0.30962019094685894,0.9041353373580348,0.20812617375637849,0.02020126797175972,5414,0.28562582023589816,0.21420655797819824,0.954115550519538,1.6880098199052498,0.00843924931437121,6936,1312451.34492
BIGTIMEUSDT,0.9812255441270546,0.6024172244431247,0.6370934876942436,0.13764481896361466,0.01014160160412098,7295,0.9402502654392353,0.6620562846800214,0.5616814759156871,0.17134260521460193,0.006896573473228491,6936,4770469.65589
BIOUSDT,1.2150538939640827,0.5273349210066647,0.7219178810868919,0.1219621044262008,0.015320072455259454,7235,0.9575602682549544,0.45060396923244816,0.796956062911974,0.20162960794489657,0.012292176292894847,6936,18228708.2586
BLURUSDT,1.0291291193069534,0.7325569706190492,0.4633602847974407,0.10505092542596575,0.007459700021128401,7295,0.9001258280712333,0.526617436415134,0.722674075663545,0.21803767233779267,0.009414939489324557,6936,6532291.20272
BMTUSDT,0.7290438465202761,0.305256149512902,0.9068186831845583,0.3478247154171036,0.016422519872448825,5482,0.8322038066885268,0.4527738981887489,0.7949957971189621,0.22708921315581374,0.010618629095526973,6936,2076352.5251500001
BNBUSDC,0.5158105838298761,0.6896994948227936,0.5243146068411831,0.26032480804551844,0.004224349264203818,7295,0.6228085048445354,0.8294720538477628,0.3119761118855739,0.10355086804281123,0.002717074533397054,6936,57942540.9832
BNBUSDT,0.5168099616953871,0.6879594552888006,0.5267117878787353,0.2545253158302937,0.0042529281883869965,7295,0.6233116476957618,0.8288897457315973,0.31294178942100725,0.1028719276737767,0.0027254069368570517,6936,404895438.2798
BNTUSDT,0.9079815099256995,0.8344323411995695,0.30372266796020525,0.06516078911342747,0.004677975875272824,7295,0.8321831633106878,0.8125045834053667,0.3398363019452713,0.08104522585866672,0.003868674875320914,6936,1393085.779
BOMEUSDC,1.243006530903634,0.6915414986134254,0.5217703556954968,0.1204760231026294,0.010128108905936819,7295,1.1791661952377517,0.59552525694847,0.6453496683364615,0.1852142172353195,0.010306537253786252,6936,3268627.735629
BOMEUSDT,1.2512640533858856,0.6936930437760926,0.5187899610166579,0.11840784560751544,0.010134700263086278,7295,1.1805798670505867,0.5940874639793798,0.647060085142549,0.1838670739999308,0.010357541347334232,6936,18748395.707988
BRETTUSDT,1.5872734058930391,0.7527742091880367,0.43333098998132474,0.11800035766054787,0.010827554574940996,7295,1.3923592947016543,0.7216799171782248,0.4791780971416333,0.1756777527583681,0.008653539258650787,6936,8553790.01199
BROCCOLI714USDT,1.0564793473190288,0.3806823285707027,0.8550809647139886,0.25901268496627533,0.018567359381898716,5390,0.9575138952683349,0.31403275503433203,0.9013834287655438,0.23295285894206572,0.018756992711311007,6936,4805473.0451
BROCCOLIF3BUSDT,0.7756660743035855,0.21348258064142228,0.9544251877626818,0.4055132650916382,0.02568215889747859,5390,0.6841879045309128,0.26742841213448887,0.9284820443832267,0.331464703003407,0.01597326976670298,6936,1740628.8229220002
BRUSDT,0.5219801438984438,0.1745746528814705,0.969523690571309,0.8725390532908868,0.021302524306444356,5387,0.5051826595284151,0.1406866057281914,0.9802072789686792,0.7177628313517095,0.023034846418648232,6936,2177109.07717
BSVUSDT,0.7908037094026928,0.6523131519043592,0.5744875518526024,0.1360935386071973,0.007167808148676437,7295,0.6837867997315624,0.5801752283377237,0.6633967044232685,0.11523678157522291,0.006216100185188127,6936,2647670.307
BTCDOMUSDT,-0.42109193829741237,-0.7346418973330039,0.46030128268296344,0.16833164899528116,0.0030335826021998832,7295,-0.20128434966912684,-0.5418147808738608,0.7064367432266075,0.28410499608135065,0.0020230974301885902,6936,7273267.0416
BTCUSDC,0.4726172148703481,0.7858678471477528,0.3824117268193547,0.1859285495195007,0.0029010760598713083,7295,0.65603807796272,0.8930750933911187,0.20241687756444468,0.053402111893575806,0.0021413791743925435,6936,2434352640.6052
BTCUSDT,0.4709784117605428,0.7857032688220736,0.3826703733623092,0.18364926881323473,0.0028925998491420163,7295,0.6555755210020449,0.8930940176622042,0.2023830756159822,0.05401363033649712,0.0021396400186401415,6936,13585379833.8268
BULLAUSDT,0.6689082820027287,0.2413150913250007,0.9417670266988074,0.24616665220264805,0.01815021781244806,2870,0.5138240216943439,0.09588726900041283,0.9908056316436474,0.5942272073741224,0.034560122659172514,6936,3047264.557864
BUSDT,0.5356385494313123,0.20449477319491885,0.9581818877359607,0.3501168239863423,0.017321849928577916,3895,0.3652846875636465,0.09727631151337666,0.9905373192183524,0.37921590904978564,0.024211002169041703,6936,5624317.8669
C98USDT,1.0703537119096738,0.6502523213084929,0.5771719186329216,0.11035776451819125,0.009755094999261136,7295,0.9398248294147009,0.5183307434624832,0.7313332403816146,0.22697359019137806,0.010046776499796194,6936,4193272.1514
CAKEUSDT,0.8986175098287118,0.5776060140952348,0.6663712924810204,0.1801833823787277,0.009906832224233036,7295,0.7429304692076901,0.7224554804176484,0.4780580788145004,0.13146603549445152,0.00460699227494442,6936,18005532.2446
CARVUSDT,0.6942349311567889,0.4324663614046535,0.8129728462534189,0.11011885501786058,0.009876669382490332,2047,0.789685788117159,0.4728895022494537,0.7763755186622642,0.2511685615199746,0.009532642514186436,6936,1190640.5194
CATIUSDT,0.8598460232207868,0.47086955957881593,0.7782818578620602,0.31134385414760185,0.01256672245182265,7295,0.47033711084591284,0.28486156946274865,0.9188538862432165,0.5079783244457972,0.010255025312589417,6936,3586730.07495
CELOUSDT,0.9689569281209175,0.6977483204126919,0.5131472813612682,0.09401993922627494,0.007759972586840861,7295,0.8952844530341232,0.561280406948404,0.6849643047758299,0.2128253576218558,0.008553098625966843,6936,8456577.2882
CELRUSDT,1.061869662116831,0.7617051371749249,0.41980528400132805,0.08440648125480542,0.007045986018981611,7295,0.873967863561642,0.6298863294133962,0.6032432120181178,0.2066337474202427,0.006982484279179514,6936,2076780.88474
CETUSUSDT,1.2537815543249644,0.6575562039837435,0.5676198386024889,0.08108467354713517,0.011206017020992614,7295,1.0151060650367656,0.5819673458861158,0.6613140083222704,0.18050493746624102,0.009190887762467402,6936,4575519.45587
CFXUSDT,1.0205099718921515,0.6140794141311494,0.6229064731403433,0.14454680770903267,0.010231460557587484,7295,0.9341661415332712,0.639227334579344,0.5913884147265892,0.15560465347643837,0.007281889061341188,6936,10008532.1711
CGPTUSDT,1.0953249835308672,0.6017863053809168,0.6378532426559889,0.07875986176255703,0.011339517495806107,7295,0.8472366752311998,0.5420798762402212,0.7061494077753873,0.18840940705351783,0.00850931813140091,6936,2556865.8523
CHESSUSDT,0.9889400207478642,0.5748450922570515,0.6695531199079794,0.21647461104814053,0.010981082182973568,7295,0.32530211487192173,0.18595416563513378,0.9654210482829025,1.3454896022425962,0.011137237535453958,6936,2117070.70143
CHILLGUYUSDT,1.4507399232419307,0.5515858296925639,0.6957530724823683,0.1754546754386915,0.017113448286845016,7295,1.1396109774433898,0.5148258211704516,0.7349543738561721,0.209173789755116,0.012295812188146484,6936,6698566.65788
CHRUSDT,1.0531323458318202,0.6993296981439406,0.5109379732939078,0.11465522872395219,0.008396892032050263,7295,0.9256633643979492,0.5366026285114714,0.7120576190745778,0.19492818235322046,0.009427478649071386,6936,3123731.80042
CHZUSDT,0.8980426975513026,0.7481060973598009,0.4403372670930874,0.11958872308091346,0.006213839206553867,7295,0.7799097696189281,0.531081446024962,0.717952497688036,0.2921815232912693,0.008062519570398816,6936,14065297.31226
CKBUSDT,1.0187962155684331,0.670386121766593,0.5505824477427494,0.11745691207802189,0.008796440865266675,7295,0.872411560640983,0.7001695191554203,0.5097626444456733,0.1700840878562671,0.005764241082751041,6936,3005377.549311
COMPUSDT,0.9237574642488376,0.6631105168819306,0.5602844424005777,0.11630441205551023,0.008134105947657837,7295,0.7088139650094342,0.5518337865471878,0.6954794720249965,0.1945851874120599,0.006940757244268147,6936,11370173.02824
COOKIEUSDT,1.2605509669757162,0.548013568769576,0.6996811284444275,0.14015703959733625,0.015131483954501328,7140,1.0037451503033534,0.507634109468385,0.7423076109042375,0.21074676883321727,0.011037861606962969,6936,7331719.4298
COSUSDT,0.8657723282148749,0.6592207227308375,0.5654280387222353,0.13901079905469294,0.007703622951953427,7295,0.5311967107471866,0.2696387253912491,0.9272949577693556,0.6252473508706665,0.012291554343007388,6936,1506064.772578
COTIUSDT,1.1174428825662166,0.7213842014505352,0.4796048338975738,0.10760977676938793,0.00836823718112636,7295,0.9393446137242262,0.42801381732036253,0.8168041721828593,0.2290726982305255,0.012851535631257715,6936,4209932.47691
COWUSDT,1.1323148820855997,0.6363088329108727,0.5951110691596054,0.14155749238332552,0.010708577296331654,7295,0.9283358991920171,0.6097517196236906,0.6282028404159529,0.1251661529567642,0.007818788658141042,6936,3990034.1486
CROSSUSDT,0.7058060204726929,0.22935026791560365,0.9473984546070441,0.13593055222744285,0.020450901055952948,2725,0.5047979055012044,0.21547307963576884,0.9535713519522797,0.3151502378498882,0.014820816458406964,6936,1677409.7262
CRVUSDC,1.1934528307866035,0.7024515347995156,0.5065618412578057,0.11485772733504543,0.009432756582666454,7295,0.9741643517780515,0.7055514002057587,0.5021972216676899,0.1339422185276833,0.00633960356220968,6936,7897330.36212
CRVUSDT,1.1952989565375147,0.7007610536476403,0.5089339456906499,0.11395099107845572,0.009492285483667243,7295,0.9942877646739793,0.6907251060441087,0.5228988278803608,0.13400676266292885,0.0067443997235821515,6936,80368395.4188
CTKUSDT,0.4252766841794963,0.38474012591906387,0.8519750355077856,0.7744180557728881,0.00796372135532808,7284,0.7203140478067189,0.5988355799150761,0.6413959482277718,0.18248528358862626,0.006241917578191799,6936,694185.4432
CTSIUSDT,0.9704018171040754,0.6429199824102237,0.5866538962176369,0.17242051720802187,0.009018185305214779,7295,0.8028694705107489,0.34231266338272354,0.8828220404878234,0.25689793888020335,0.014279034154766116,6936,2465703.7207
CUSDT,1.0065948620332645,0.28847857896240015,0.9167801094798347,0.130887619482175,0.02279669771058212,2606,0.6785461830290737,0.318969910464159,0.8982581962184905,0.28505487828187875,0.013063347667926998,6936,4005075.6112949997
CVCUSDT,0.3327667721828648,0.40689346598945475,0.8344377073350877,0.8641323248264977,0.005829323988542264,7286,0.6921497324565707,0.5458380866363458,0.7020607831771734,0.2438620995979505,0.006884315396787917,6936,833637.87528
CVXUSDT,0.31305676693113493,0.3082601655878581,0.9049756703117451,1.385962178832964,0.007540110326322063,7283,1.0213043810112277,0.6891733988916908,0.5250400262600748,0.09812149901079217,0.006957667208153752,6936,1202703.9827
